Epoch,Loss_D,Loss_G,Loss_GAN,Loss_CONTENT,Score_D,Score_G,PSNR,SSIM
1,0.31890221377417455,0.42066063578597684,0.9078121312929992,0.4115825147454994,0.3536109339018708,0.0877405661854811,5.739980495828125,0.02517212949918978
2,0.07481200538219243,0.3538830269442061,0.9183672593231896,0.3446993532512074,0.8137399503111206,0.06616486078616156,8.905701379522386,0.035364279354160484
3,0.03701683225770656,0.26730494164977003,0.962407761255538,0.2576808645902661,0.9363978774871623,0.036578878186128316,13.22717675955785,0.07819725685950482
4,0.02532436072701926,0.18549955488609018,0.9782427068270783,0.17571712737293432,0.965435432364928,0.02464813387605532,15.693889402413037,0.15171475302089343
5,0.020696234407756215,0.12472202221529902,0.9720439163680862,0.11500158362322534,0.9673100999113096,0.027580469460619067,17.251859139898382,0.23327956913095532
6,0.018070196288785614,0.08623509478437782,0.9719850331793795,0.07651524495223117,0.9638347924434514,0.026984520058516037,17.76796026745552,0.31687853011217987
7,0.01583301763622346,0.06433456808883038,0.9731273018417707,0.054603295054232975,0.964853977650155,0.02468967022432259,18.073274830141482,0.4149519954666947
8,0.01380267535776873,0.052124314049743936,0.9741403989567391,0.04238291042902837,0.9683288470216113,0.022344104211279612,18.587253416330416,0.49839077122283704
9,0.012031137418559127,0.045164003017823084,0.9767748967390125,0.03539625444395034,0.9727019161642186,0.019606320608029637,19.160018855415778,0.5305706045844338
10,0.011104452783693033,0.04107531591480486,0.9757033860764905,0.03131828225594673,0.9755763339561863,0.019311799157917184,20.01886293995858,0.5797214020382274
11,0.010621523740577626,0.03856830931379656,0.9770356794153097,0.028797952710009473,0.9760799068524788,0.01872125255554241,20.97614957043279,0.5824024081230164
12,0.01066030258978961,0.03699556185426183,0.9732442581481615,0.027263119354300997,0.975403311493366,0.021042323653602472,22.06462813974921,0.6009193189216383
13,0.010825663720149386,0.03602857621854783,0.9709689617609562,0.02631888655138088,0.9723443569517896,0.022454616969384836,23.116002859176447,0.6218173612247814
14,0.011327846745140823,0.03549727285528328,0.9696347994974552,0.025800925063573236,0.9698915553980011,0.023789586307694493,23.358561835250775,0.6174644267920292
15,0.011577009697902266,0.03507801536513081,0.9650127043213551,0.025427888541418038,0.9695925551014772,0.026265694294831995,23.226695579553066,0.6254147255059445
16,0.012191801667835737,0.03473886673536007,0.9616355747097627,0.02512251129324407,0.9692452244443611,0.02829329016524379,22.456376931627933,0.6153763586824591
17,0.012268781480955733,0.034383439953207695,0.9606198851774385,0.024777241314258555,0.9690240990871177,0.028978527591464052,22.360331009377873,0.6392650929364291
18,0.01244773824282709,0.03424342507574263,0.9621320316170596,0.024622104879562023,0.9679440987227809,0.02844810404729214,22.046038841198758,0.6379460782715769
19,0.012607553751747448,0.03415223022381193,0.964621023599542,0.024506020291100963,0.9719743192784245,0.027245292372479343,21.871040648856553,0.6464469812133096
20,0.013546831941199556,0.03409580368443973,0.953415420712534,0.024561649838981525,0.9650950464409414,0.034551061333094185,21.78900490899055,0.5870004404674877
21,0.014984504525509403,0.033981858009448446,0.9500228899305484,0.024481629364435747,0.9579989001347246,0.03863420713680175,21.381416007132223,0.5392000801635511
22,0.01574135967017623,0.0340894860192149,0.9575807766744198,0.024513678729884896,0.9613698474276491,0.036388034543247745,20.667503739699363,0.5972098184354377
23,0.019231048278968807,0.03383897099822149,0.93941386622195,0.024444832454521094,0.9480481425649575,0.050010285654579746,21.08701027473107,0.5957943002382914
24,0.023677909128712992,0.0338342374921886,0.9240585862911372,0.024593651842045892,0.9307125670129636,0.06386997606803295,20.10040572980232,0.5008629623687628
25,0.035462006575787894,0.03357083017774486,0.8802305302478729,0.024768524874643837,0.8997401715954235,0.09517673318731848,20.01276830063265,0.5092518528302511
26,0.02987158005164714,0.03394072415730043,0.9148186006687226,0.024792538288253767,0.9361908461165953,0.07125867734646923,18.497994968526616,0.5763693117734158
27,0.025837702618667188,0.03600152831980018,0.9285052716505736,0.02671647576463883,0.9476863128630247,0.059521717287390724,18.500511534463165,0.6466391285260519
28,0.03222603038598302,0.03550913471985968,0.8816767708315665,0.02669236728965376,0.9097663552904093,0.08898287913928214,19.706080812049926,0.6762338768352162
29,0.04651580521258424,0.03450588255430499,0.8453315346188498,0.026052567403517444,0.883696858504548,0.11507411038498808,18.606473911240197,0.6025109941309149
30,0.034203188778123984,0.03518817682404724,0.891839092485635,0.02626978598489803,0.9246893425556232,0.08001085826328014,19.439207621304075,0.6265929214882128
31,0.032865405787028595,0.03506405994115042,0.8752442004559342,0.026311618074401365,0.9122649551162053,0.08837035719245875,20.234498057257284,0.616021884210182
32,0.04181878295307732,0.03364141597698924,0.8502485422628253,0.025138930646008223,0.8892933970703351,0.1043471723410245,20.112298909238714,0.668115906643145
33,0.04832511205698562,0.032498485697949574,0.7872708202223029,0.024625777698991057,0.8580934649719464,0.14018576317265258,20.691200857098945,0.7009927847168662
34,0.05887706524599839,0.032594414550921366,0.7685841250437719,0.024908573595112532,0.8477860611319632,0.15341613297101434,19.57564711203005,0.6926805160262368
35,0.04003745905528851,0.03384726111555787,0.8375271140578667,0.025471989996024128,0.8942594223160045,0.10979150016717867,18.635731088672543,0.6785839759942257
36,0.04827329585429114,0.033400465682680715,0.8013581780655962,0.02538688420180172,0.8614612187095546,0.1334451830987631,19.91933384490162,0.6752281441833033
37,0.05284077205165553,0.033096714297432564,0.7931444244848207,0.02516527005507354,0.8659308360848539,0.13818176784577385,20.32631344226632,0.6989651466860916
38,0.05240062592535555,0.03378304369017855,0.7882891947696312,0.025900151816761755,0.8679704292307501,0.13743037995567647,19.741988762906843,0.7075964140169548
39,0.04582536121831759,0.03370920616791116,0.791023349888685,0.02579897273566656,0.8703065145260109,0.13389040481641426,20.115381665526364,0.6966528928641117
40,0.04418603972946955,0.03373958333059523,0.8082672151183213,0.02565691143772144,0.877927211712234,0.12421021282378705,20.421254434220106,0.6872427915081833
41,0.04112328056333729,0.033841230651263314,0.8313924844009729,0.025527306049553028,0.8898582836852077,0.10977221502754173,21.013573434854507,0.6939632766174547
42,0.035362615395017706,0.03370216017873249,0.8528425621099335,0.025173734682601513,0.90347375164633,0.09570918143383915,21.28894448674218,0.6988715890682105
