Epoch,Loss_D,Loss_G,Loss_GAN,Loss_CONTENT,Score_D,Score_G,PSNR,SSIM
1,0.08308771469870026,0.1789777754051448,0.9573095069297264,0.16940468050194402,0.8371728013751175,0.08296973915627805,22.651854911871858,0.5624376114845275
2,0.05261530732239569,0.038434361372830385,0.9143638897774884,0.029290722876832445,0.889066413033615,0.09429884650468708,23.971489755981064,0.6981871629714966
3,0.05224770119154915,0.03778230663934891,0.925695785855197,0.02852534871030777,0.9011545645620394,0.09531279378369077,18.836760312106847,0.6265992829322815
4,0.04246827778275618,0.03761942654949929,0.9432447494298287,0.028186979376192606,0.9234248293378449,0.0704633027920464,24.802961441124015,0.6615240643501282
5,0.05670088910318815,0.037516295759964825,0.8968595687014277,0.02854770035875414,0.8959252025108946,0.10361666793898935,22.56454002615802,0.6493525898933411
6,0.04847120678642073,0.03685953962809676,0.8974017761110263,0.027885522126257646,0.9013746425611283,0.10026317519746047,23.914414393737353,0.5916753195762634
7,0.03187020632297638,0.03619939712531746,1.0024962139202052,0.02617443531564944,0.9574890792958195,0.04135321083371849,25.09984970341845,0.6816138094902039
8,0.03206823665320579,0.03539572453342701,0.9852952232121878,0.025542772536985604,0.9528858507322197,0.04759983946255906,25.209403122973406,0.6621118617057801
9,0.029607397295540266,0.03507874932934954,0.9682554177198793,0.025396195597431837,0.9446569049367419,0.05484950724895831,25.97104865129216,0.6741301742553711
10,0.03441629680997962,0.034939584924062274,0.9579280515285541,0.025360304654357374,0.9397884538523067,0.060589106893485116,24.69514872783342,0.6679866690635681
11,0.03555066806201285,0.03496910436481984,0.9616461492616658,0.02535264317763739,0.9339324651383594,0.06622626204906355,25.377969283153888,0.6754949991226197
12,0.05752315023177124,0.03407078125742501,0.9305762748149823,0.024765018933794222,0.8926529599666233,0.10848494168249331,26.07910839211721,0.6825531151771546
13,0.07783073002448476,0.03328126115652315,0.8845124236543521,0.024436137037197568,0.8554313271988859,0.14333946182164126,26.22391344812982,0.7018806907653808
14,0.06957840832656047,0.03354400263119124,0.8907980218744677,0.02463602252593073,0.8454097249151272,0.15855296371941685,25.881588568825045,0.7008359450340271
15,0.09904391802253376,0.03304875242518899,0.8127874727039149,0.024920877906505864,0.8047673952968716,0.20026952043549076,26.34185284973213,0.7300268874168396
16,0.0817941302319051,0.03356140230527047,0.864312816498944,0.02491827422842078,0.8244363970618946,0.1745581094220835,25.563135084920017,0.6966890953063964
17,0.10998064031203587,0.03136740272458793,0.7586996443993953,0.023780406444936696,0.7625449701249826,0.2420338878666893,25.57744417216813,0.716119287109375
18,0.12114093039148037,0.030558275507201547,0.702549509370336,0.023532780549215294,0.7337048584163959,0.27047894563562686,26.935925944306746,0.7373651411056519
19,0.14432940315865347,0.030269465950192514,0.6879884893457909,0.02338958126559978,0.6936816264936756,0.30260263266849446,26.862407988041678,0.7036367047309875
20,0.14761717006530198,0.029849861443732938,0.6757756848179579,0.023092104884355286,0.6962797747205041,0.3025551993292371,26.769866249313633,0.700036990070343
21,0.14355334124740726,0.02958216995068726,0.6757893757604702,0.022824276439511786,0.7048798088513275,0.29637795880270007,27.105047765618373,0.7257888648986817
22,0.14852165990284924,0.029627466646441024,0.6617232546628925,0.02301023426432454,0.6902245162740837,0.308844231165261,27.272547454509223,0.7373817176818848
23,0.1386382811071299,0.02960349101185708,0.668160123135343,0.02292188984075322,0.7110637513724076,0.2863339896885934,26.660622913461932,0.7227495688438416
24,0.14931831116828398,0.02924729275235011,0.66243232183594,0.022622969742629596,0.6970753142936897,0.30443175646477155,26.72424817146934,0.7161961067199707
25,0.13774589140847857,0.029354776174463644,0.7005056958806813,0.022349719499819825,0.7283442571204815,0.2763872032499983,26.78946395993698,0.7560889045715332
26,0.14289061102843592,0.029679694659187655,0.6798564438667819,0.02288113034209385,0.7031297709965398,0.30463418813709425,26.746551985366548,0.7048684189796448
27,0.1375184542157927,0.03001187404726569,0.7033077439713316,0.02297879687185847,0.7174307200704095,0.2827799347870691,25.644767165673606,0.6860019039154053
28,0.13031483710310002,0.02981400606063341,0.7004779237821053,0.02280922691021666,0.729229941092935,0.26776048339954267,27.677316200792145,0.7543314613342286
29,0.12295759504911297,0.028880684773014094,0.7049143767393079,0.021831541352579333,0.7369322520295326,0.2649281878807867,27.39677201930673,0.7266070139884949
30,0.13775758949888414,0.029586470796922525,0.6772723325564269,0.022813747610809138,0.7266197986646231,0.28149592163622517,26.56532019244164,0.7278152844429017
31,0.13502937882301386,0.029308198565785506,0.7018123626844758,0.02229007498849814,0.7342703447209766,0.2681385293863176,27.350569663481977,0.7259741474151611
32,0.1306850848409744,0.02866084293668118,0.6903044604042216,0.021757798556495817,0.7280705086010011,0.2749549380490159,27.391598138702665,0.6996990962028503
33,0.13073192392005645,0.02880461756691574,0.6907238571953394,0.021897379283481417,0.7261978138009073,0.27151461457869003,27.273120628897757,0.7504981925964356
34,0.13334701268529928,0.028678468086996492,0.7024600715146612,0.021653867386784983,0.7272857042904958,0.2664565053530145,26.77262918573031,0.7273723411560059
35,0.12820889534331129,0.029053434537230065,0.7053372019289476,0.022000062677531237,0.7269319213513814,0.26832753138994303,27.540456371314775,0.7483804074287415
36,0.12235602983411462,0.02891774929850592,0.7117092167688485,0.021800657154408112,0.738444599448141,0.2573583587246043,27.839014429938842,0.7639836035728454
37,0.13688518194058852,0.028429961836159274,0.6838536090305926,0.021591426098921486,0.7201418563010752,0.2800035477250294,27.83110166674667,0.7651255579948425
38,0.12204358306972928,0.029223001025328602,0.7315322499249863,0.021907678683661065,0.7440600064367441,0.25168999211527493,26.65542917407429,0.7623905362129212
39,0.13391206619996598,0.028288018904575454,0.6906751235642936,0.02138126786337174,0.719440751484876,0.2800763672643434,27.60070982339231,0.7673029968261719
40,0.13670578261804833,0.027937489190480433,0.6991710291727076,0.0209457789015254,0.7203438030379056,0.2760719110907799,26.85667457347676,0.7523635806083679
41,0.13559435171074458,0.027984914043882893,0.6832194877512634,0.021152719268370236,0.7224582730592338,0.28102575792402773,27.110945007276676,0.7530984654426575
42,0.12879340820744262,0.02790929711138831,0.6845321530361653,0.021063975804544076,0.7322309805573889,0.2766142234831324,27.202479547355935,0.755115342617035
