Epoch,Loss_D,Loss_G,Loss_GAN,Loss_CONTENT,Score_D,Score_G,PSNR,SSIM
1,0.08053321099713524,0.14244433070392254,0.9380447363075018,0.14150628625452744,0.8497220869306913,0.08356753550964884,24.45867912900956,0.6525897070884704
2,0.030247886754974054,0.049827224702978096,0.9670472589965652,0.048860177428842765,0.9592382185551463,0.033416001462952524,27.079803247039223,0.7294599898338318
3,0.021042880024435672,0.043531263884985724,0.9775891466944527,0.042553674627658356,0.9738657245965464,0.02272081659963933,26.933117030289484,0.7474089559555054
4,0.016836123613127273,0.04033160174015171,0.9819619452401193,0.03934963998485897,0.9812015835407926,0.0180112887470896,28.221331474999296,0.7603302091598511
5,0.016549427953994944,0.03829238633642888,0.9835145547703169,0.037308871836579015,0.9768695818626618,0.01667052963798075,28.655163224770437,0.772158562374115
6,0.013180608648294831,0.03664342987498915,0.9842632054920529,0.035659166806764286,0.9837268747519433,0.015546134348475037,28.699678890164538,0.7821842380523681
7,0.009847219097134555,0.03569844826467578,0.9938365885409426,0.03470461170104931,0.9876867268424009,0.009483892964192114,28.558199473761483,0.7682110122680664
8,0.014905090302005467,0.03474465124846501,0.9836154188748645,0.033761035721684006,0.9857365037784852,0.019597672455503562,29.14207500271094,0.7756683842658997
9,0.005756967356280001,0.03382607788730048,0.9957929013258775,0.03283028503994464,0.9930506006007676,0.005836978085594882,28.798213332915402,0.7598925515174866
10,0.0053235113414976075,0.03346034089611078,0.9949895235835012,0.032465351039745995,0.9950532917281218,0.006087663271513909,28.10791600075602,0.7255141661643982
11,0.004726271029779561,0.03284224397138655,0.9984402603150863,0.031843803582561676,0.9959600471418376,0.004487076195168338,29.455117098356446,0.7759787095069886
12,0.0034777287658284174,0.03251835952485341,0.9973718918628012,0.03152098777104981,0.9955703195696449,0.0037378707424021167,29.337138068954545,0.7572865770339966
13,0.0025594596869129072,0.03234131115183925,1.001139445203493,0.03134017155683213,0.997279594274027,0.0012595611677456281,29.538172136286796,0.7764680412292481
14,0.002218065007721288,0.03183741273249562,0.9996266179493909,0.03083778604378552,0.9981007488188458,0.0019904757272126827,29.64995337864671,0.791645687675476
15,0.00220406763117701,0.03179928203570906,0.9989393870759934,0.030800342576786162,0.996867315553768,0.0028351143742547332,29.871683144756823,0.8205302316665649
16,0.0017439415292982677,0.03131656710061279,0.9993820643913773,0.030317184919082675,0.998972508023884,0.0015866734464380582,29.86769056207789,0.8142641286849975
17,0.0016403051207072598,0.03105053100409658,0.9997295751296488,0.030050801540369234,0.9984629062784379,0.0014209956664029133,29.740325555741475,0.7675896488189697
18,0.0015944953409080863,0.03073555180320662,0.9998759047588618,0.02973567592453893,0.9984407319928447,0.0015278404708329416,29.961028355327738,0.8024556652069091
19,0.0012788674362773187,0.030558256757705158,0.9999724918001968,0.029558284421739203,0.9991245405549068,0.0011141128712895928,29.857992518837314,0.7912895575523377
20,0.001213854697749341,0.0303267993516626,0.9994083841189165,0.029327390852667837,0.9989780704451947,0.001190598806505634,29.380273216720305,0.7944356817245484
21,0.0010470979048459647,0.030100091267872147,0.9997562066840691,0.0291003350143009,0.9990002202010101,0.0009205667768734463,30.183439773663295,0.8252105709075928
22,0.0009853409170282718,0.030092811216186555,1.0001908099461254,0.029092620539174174,0.9991860962674395,0.0007497282768051645,30.009875430831727,0.8364422130584717
23,0.0010464628087038467,0.02995078974660138,1.0001173218543908,0.028950672405761303,0.9984857218683716,0.0008220898617559658,30.127994438231017,0.8277391767501832
24,0.0008723265969639272,0.0299092642255778,1.0003890991210938,0.028908875063005143,0.9992635148261294,0.00040448432817953323,29.30358789972476,0.7272806655883789
25,0.0008339349621724431,0.029655106610356176,0.9989978456551502,0.028656108541047835,0.9996269429915767,0.0012305973576956012,29.967207403662016,0.7952587544441223
26,0.09645291635110385,0.029258641498495705,0.7251970100420935,0.028533444372864952,0.8196976363161068,0.18882254798505554,29.32884061296199,0.7759050695419312
27,0.0037725090615638025,0.029575734114275797,0.9928865022250171,0.028582847591605526,0.9950445364529922,0.005912179524314448,29.679207740590925,0.8137450359344482
28,0.0026142526154202,0.029607791165080864,0.9963136149249298,0.02861147762284011,0.9966130146223574,0.0034558748281521947,29.994779179722535,0.7935230446815491
29,0.0021774630623055662,0.029542645879355723,0.9960527365281895,0.028546593164008226,0.998463530022716,0.0032211632350065103,29.176534696997884,0.7146665163993835
30,0.016352176985186477,0.02934700227996664,0.9708964492709871,0.02837610586448067,0.9728310146654023,0.02442103106839315,29.91775374547541,0.8274258412361145
31,0.0014088572444565363,0.029247466343240748,0.999426883463617,0.028248039398826065,0.9988367725884996,0.0009582513245352987,30.401146036619046,0.8374552307128906
32,0.001131349357959497,0.02905724958241574,0.9990676107421099,0.028058182021027365,0.9983864464176905,0.0010873286021650071,30.192398549076202,0.8111259598731995
33,0.0009211301177757069,0.029022766057976105,0.9985259049031078,0.02802424008223308,0.9991640041701796,0.0013423777505721481,30.11702417683415,0.8040852654457092
34,0.0008877255525489478,0.028901856838129375,1.0004007126131833,0.0279014560174064,0.9988733365305826,0.0003377690767387074,30.375591597459586,0.8190430737495422
35,0.0008175784814607808,0.02910675471627359,0.9985137095755487,0.028108240978547635,0.9986590289128215,0.0012494580538755307,29.860354117741203,0.7353859180450439
36,0.0007398700091956733,0.02900811720812013,1.000911934455417,0.028007205202326958,0.9995641035389158,0.00022662010859031919,30.01355344756068,0.8092145990371704
37,0.0006907583430378316,0.028699015907168206,0.9993940103026892,0.02769962189069913,0.9994011068760489,0.0006466739449448334,30.221756104756192,0.8508292260169983
38,0.0006358222619594332,0.028663512042121808,0.9998170430676541,0.027663694939313734,0.9991602527887059,0.0005171561362462269,30.21892811513432,0.8385281937599182
39,0.0006034898060927663,0.028712693323227793,0.9999308042120735,0.027712762481677956,0.999502762710858,0.0003674871891266019,30.320811034799448,0.8046729955673217
40,0.0005208154911869796,0.028659722717562317,0.9993016460942968,0.0276604209522361,0.9995289468004926,0.0006203055584197899,30.237530697346777,0.8041194331169128
41,0.0004998707166896254,0.02846295669980364,0.9994654020940886,0.02746349122677912,0.9997292271417112,0.0005618498819336032,30.3602104527339,0.8381330341339112
42,0.0005227577622948764,0.0284684880204561,0.9990276502404325,0.027469460328442632,0.9993515908039241,0.0007997169290176376,30.040654905081663,0.784210285282135
43,0.0004972451151774357,0.028412464392302883,1.0008941001754506,0.027411570393493796,0.9993031590203942,-9.344409424288308e-05,30.101134858696934,0.8097020301818848
44,0.000429115096572433,0.028144826996582155,0.9994959307151394,0.027145330975894322,0.9996016086641368,0.000457078438738733,30.29728482592169,0.8232728293418884
45,0.00044187443470900586,0.02829757849590382,0.9994237980972933,0.02729815472095594,0.9999127633298267,0.0005796151546847666,30.023442171072023,0.8152757068634033
46,0.0004390850750916484,0.02832715415686437,1.00071714262937,0.027326436914169798,0.9995414643189902,6.994827906477379e-05,30.593734579421046,0.8416687392234802
47,0.00045522125291121146,0.028240614509154834,0.9997032492017782,0.02724091134592042,0.999443743748473,0.0005251350044467308,30.367585373030437,0.843756928062439
