num_img,PSNR,SSIM,MSE,MEAN_PSNR,STD_PNSR,MEAN_SSIM,STD_SSIM
1,20.35767390865128,0.5953869819641113,0.0034466839861124754,23.238151409406427,1.9776285447007487,0.6787977327000011,0.0984152762368658
2,24.739490192170287,0.7220338582992554,0.001636102912016213,28.619835266561534,1.7426696224474238,0.7688866420225664,0.027382511873611987
3,20.01154477677607,0.5969066619873047,0.0047510601580142975,,,,
4,24.078315516139895,0.6986904144287109,0.0018837993266060948,,,,
5,20.90128749022699,0.6724931001663208,0.004511262755841017,,,,
6,26.31981167782922,0.7331355810165405,0.0015526199713349342,,,,
7,21.53922089134886,0.6679772734642029,0.003692674683406949,,,,
8,21.77967842757188,0.6832767724990845,0.0034561092033982277,,,,
9,21.547877054167436,0.6645729541778564,0.0040945028886199,,,,
10,25.29664101840071,0.7004314661026001,0.0020800947677344084,,,,
11,22.744369314807507,0.606374979019165,0.002648669295012951,,,,
12,25.347894553727528,0.7389109134674072,0.0014222312020137906,,,,
13,21.600638096354807,0.674419641494751,0.0033327473793178797,,,,
14,24.97845502683817,0.6892291903495789,0.0018775274511426687,,,,
15,26.061582599581072,0.7485973238945007,0.0016636194195598364,,,,
16,27.413306661465633,0.6664078235626221,0.0008253647247329354,,,,
17,20.52291662802765,0.6631225943565369,0.004127874504774809,,,,
18,23.766044379491717,0.7077199220657349,0.002482146257534623,,,,
19,25.219512217562198,0.6325840950012207,0.0013205105205997825,,,,
20,23.672463800143298,0.6867072582244873,0.002186835277825594,,,,
21,21.891862737020723,0.6542205810546875,0.003404684364795685,,,,
22,25.12092839920795,0.6314298510551453,0.0014985346933826804,,,,
23,23.712130637857157,0.7134687304496765,0.0021432051435112953,,,,
24,20.7650286979227,0.642184317111969,0.004753563087433577,,,,
25,23.792938964706124,0.7154654860496521,0.0020574619993567467,,,,
26,23.688435488003563,0.7014057040214539,0.0024755948688834906,,,,
27,22.5951303013688,0.6705905795097351,0.0028644567355513573,,,,
28,24.412522918965735,0.7085434198379517,0.001783912070095539,,,,
29,23.276027948088796,0.6277088522911072,0.002017203951254487,,,,
30,24.672668094437785,0.7317103147506714,0.0016428555827587843,,,,
31,24.17742155053478,0.7089812159538269,0.0025918870232999325,,,,
32,20.511902494349258,0.6632335186004639,0.0059136562049388885,,,,
33,20.343274046666778,0.6824038028717041,0.004916070960462093,,,,
34,24.485127551188782,0.7029185891151428,0.0015087701613083482,,,,
35,30.257621000720057,0.8033907413482666,0.000459195434814319,,,,
36,25.313746297507684,0.7429336309432983,0.0016678136307746172,,,,
37,29.94959377236116,0.794630229473114,0.0005153509555384517,,,,
38,27.66428733005153,0.7731026411056519,0.0009506007772870362,,,,
39,30.68732518069215,0.7782185077667236,0.0005679548485204577,,,,
40,26.41908780958365,0.760193943977356,0.0014030426973477006,,,,
41,26.85256385158048,0.7605496048927307,0.001347093377262354,,,,
42,27.71977603287526,0.7945088744163513,0.0009885787731036544,,,,
43,30.61941666867922,0.7755343914031982,0.0006106685032136738,,,,
44,26.726766550838683,0.7107364535331726,0.0010587368160486221,,,,
45,30.461726232976673,0.8043208718299866,0.0004381139006000012,,,,
46,28.185243398183886,0.7911880016326904,0.0007317148265428841,,,,
47,30.224168921186912,0.7798435091972351,0.000561067252419889,,,,
48,30.696026593097997,0.7767139077186584,0.000572281307540834,,,,
49,29.252943986640354,0.7274866700172424,0.0005983873270452023,,,,
50,27.38651921317107,0.7926314473152161,0.0010240813717246056,,,,
51,29.648537511880868,0.7718746662139893,0.0006405868916772306,,,,
52,28.67561457876613,0.7266013622283936,0.0006684428080916405,,,,
53,29.03417724618627,0.7729232907295227,0.0006574238068424165,,,,
54,30.41556613492174,0.7661358714103699,0.0009087478392757475,,,,
55,28.14946100953562,0.7245453596115112,0.0007629895117133856,,,,
56,30.04771133875739,0.7979500889778137,0.0004983169492334127,,,,
57,27.911344547853304,0.7702758312225342,0.0009170387056656182,,,,
58,30.016845502006113,0.7996176481246948,0.000490841397549957,,,,
59,29.508758282351817,0.7736716270446777,0.0006615397869609296,,,,
60,28.11437539212426,0.7682029008865356,0.0008037440129555762,,,,
61,30.11619377267898,0.7912576198577881,0.0005124408635310829,,,,
62,27.988299641872494,0.7245066165924072,0.0008364368695765734,,,,
63,30.190029921327927,0.8039297461509705,0.0004611722833942622,,,,
64,30.140009529399023,0.7727869749069214,0.0006566853262484074,,,,
65,26.15022528260922,0.7713570594787598,0.001614446984604001,,,,
66,25.44547371292396,0.7687205076217651,0.0016348838107660413,,,,
