Epoch,Loss_D,Loss_G,Loss_G_ADV,Score_D,Score_G,PSNR,SSIM
1,1.0003627588351567,0.061315023650725685,0.5164294093847275,0.4832078317801158,0.48357057323058444,14.916372068136043,0.505190446972847
2,0.9997914383808771,0.041349153965711594,0.5170750071605047,0.48313354949156445,0.4829249878724416,17.411833366140776,0.5298268273472786
3,1.0007234265406926,0.030301216368873913,0.5166374544302622,0.4826391140619914,0.4833625480532646,15.832071136311168,0.53094033151865
4,0.9996017764012018,0.02558632109624644,0.5168610165516535,0.4835372120141983,0.4831389884154002,18.684154079025575,0.5440636475880941
5,0.9997480114301046,0.019906969197715323,0.5168639322121938,0.48338806877533597,0.4831360752383868,19.698782131346533,0.5522140264511108
6,1.0002523064613342,0.021338831322888534,0.5165835022926331,0.48316418876250583,0.48341649025678635,21.33739810099122,0.5645992358525594
7,0.9996373355388641,0.01702414903168877,0.5169638643662134,0.48339880009492237,0.4830361381173134,16.824171793265442,0.15478253364562988
8,1.000440200169881,0.014674679182159403,0.5166213810443878,0.4829384386539459,0.48337861398855847,22.06855222332414,0.4081558311978976
