num_img,PSNR,SSIM,MSE,MEAN_PSNR,STD_PNSR,MEAN_SSIM,STD_SSIM
1,20.01377019023572,0.5473892092704773,0.0037307129241526127,22.50906287335998,1.8065856214025435,0.6070779778740623,0.04969704016271995
2,23.650855912808737,0.6092883944511414,0.002102200174704194,27.165396831458565,1.520300758751428,0.6378855831695326,0.030847549440824486
3,19.883987068867945,0.5962417125701904,0.004892674274742603,,,,
4,22.402063851375953,0.5811410546302795,0.0027711486909538507,,,,
5,21.15179479164447,0.6584105491638184,0.004258409142494202,,,,
6,25.594793783363233,0.6440421342849731,0.001834707916714251,,,,
7,21.44408957265213,0.6595331430435181,0.003774454351514578,,,,
8,21.681345029053208,0.6796181797981262,0.0035352553240954876,,,,
9,20.621982631514165,0.5882647633552551,0.005067463032901287,,,,
10,24.328880009444674,0.5994459390640259,0.0025993166491389275,,,,
11,22.136966642194164,0.525043785572052,0.0030462672002613544,,,,
12,24.329145123288303,0.6348532438278198,0.0017982296412810683,,,,
13,20.90471899205334,0.6334394812583923,0.003911959007382393,,,,
14,24.580163977955255,0.6386505365371704,0.002057858044281602,,,,
15,24.95021712187193,0.6235569715499878,0.0021487728226929903,,,,
16,26.367391220263073,0.5434508919715881,0.0010501163778826594,,,,
17,20.05970544542467,0.6101514101028442,0.004592483397573233,,,,
18,23.02061127868885,0.6332498788833618,0.0029469358269125223,,,,
19,25.175335123250512,0.5337721109390259,0.0013340114383026958,,,,
20,22.58353874142263,0.6245096921920776,0.002810014644637704,,,,
21,20.875401599079954,0.5973126292228699,0.0043025207705795765,,,,
22,24.43992779512433,0.5220341682434082,0.0017529393080621958,,,,
23,22.48787749265807,0.6201388835906982,0.002841116627678275,,,,
24,20.728754809821403,0.6158468127250671,0.004793433006852865,,,,
25,22.528108987274464,0.618859052658081,0.0027530547231435776,,,,
26,23.074519004770032,0.6381362676620483,0.002851485973224044,,,,
27,21.828840573478956,0.6231817007064819,0.003417206695303321,,,,
28,22.82970072717059,0.6082459092140198,0.0025683585554361343,,,,
29,23.028237086214748,0.5459470748901367,0.0021356442011892796,,,,
30,23.710140831010555,0.623565673828125,0.0020504638087004423,,,,
31,23.054553191548187,0.6165223121643066,0.0033566257916390896,,,,
32,19.822019221431994,0.6112494468688965,0.006931773852556944,,,,
33,19.509636993923042,0.6284802556037903,0.005956372711807489,,,,
34,23.3464901400312,0.5701054334640503,0.001961041707545519,,,,
35,28.550671515360378,0.6677354574203491,0.0006802875432185829,,,,
36,24.678494936274372,0.6577563285827637,0.0019305124878883362,,,,
37,28.067111190472577,0.6606367230415344,0.0007949710707180202,,,,
38,26.68095861454222,0.6505927443504333,0.0011921502882614732,,,,
39,29.685598697178172,0.6429628133773804,0.0007152970647439361,,,,
40,25.621293603170837,0.6573259234428406,0.0016859718598425388,,,,
41,25.99050660402506,0.6551500558853149,0.0016428708331659436,,,,
42,26.335542873762954,0.6678339838981628,0.0013596733333542943,,,,
43,28.389362485248313,0.6284091472625732,0.0010204951977357268,,,,
44,25.822587924192515,0.5759689807891846,0.0013037846656516194,,,,
45,28.910860898522543,0.6717144846916199,0.00062614306807518,,,,
46,26.910986054159437,0.6608830690383911,0.000981222721748054,,,,
47,28.799802918856336,0.6497656106948853,0.0007788458606228232,,,,
48,29.06145042719494,0.638714075088501,0.0008338101906701922,,,,
49,27.891523403292204,0.5784470438957214,0.0008186993654817343,,,,
50,25.938119711159047,0.6704563498497009,0.0014294679276645184,,,,
51,27.850458975631426,0.6440081000328064,0.0009691386367194355,,,,
52,27.26019441561337,0.5732097029685974,0.0009259899379685521,,,,
53,27.368515073049213,0.6505098938941956,0.000964743026997894,,,,
54,28.890161514193938,0.6453770399093628,0.0012911712983623147,,,,
55,26.837578893597566,0.5806138515472412,0.001032064319588244,,,,
56,28.05259654198632,0.6540403366088867,0.0007888912805356085,,,,
57,26.660817918894047,0.6337661147117615,0.0012230391148477793,,,,
58,28.052835606573186,0.6506622433662415,0.0007715111132711172,,,,
59,27.16770814096684,0.6285603642463684,0.0011341251665726304,,,,
60,26.636911216282755,0.6425957679748535,0.0011294425930827856,,,,
61,28.415378420023,0.6631076335906982,0.0007580979145132005,,,,
62,26.871734174252868,0.5849856734275818,0.00108165736310184,,,,
63,28.593177614620295,0.6702651381492615,0.0006661138031631708,,,,
64,28.422530740633874,0.6367294788360596,0.0009752258192747831,,,,
65,24.63797333802489,0.6368043422698975,0.0022869096137583256,,,,
66,24.05816085634589,0.6505303382873535,0.0022501847706735134,,,,
