Epoch,Loss_D,Loss_G,Loss_GAN,Loss_CONTENT,Score_D,Score_G,PSNR,SSIM
1,0.23481979223934193,0.06914395752137324,0.7599047136379176,0.06154491094449477,0.7073614843070914,0.27527450438342765,28.24412589597212,0.7889674836158752
2,0.12737146522298218,0.046362807698429036,0.7558704391065292,0.038804103390525126,0.7838334884033479,0.21638155046881558,25.094317124686583,0.7056281370162963
3,0.14715780398116116,0.04637957717332319,0.7416706896000227,0.038962870618454326,0.7345690657084153,0.27125398743962736,25.05217773556295,0.6887186137199401
4,0.16596427697889174,0.045491371829919774,0.7100332474835279,0.03839103958160025,0.7042030378802763,0.29451560150286016,28.20918407310071,0.7890092887878418
5,0.15602647749623658,0.043748191383157435,0.690107376265906,0.036847117731040775,0.7124340056286858,0.29489179119049097,27.960160523547373,0.7185274405479432
6,0.16895751966815512,0.04393145171027339,0.6995975193917615,0.03693547658197972,0.6982335903559477,0.29261393289540694,27.804961002392815,0.7161007285118103
7,0.15516091194131107,0.04399238936687928,0.7123733621229252,0.03686865596220904,0.718195761164301,0.2782711182143214,26.95209892342337,0.7863370981216431
8,0.16338177769810483,0.04318619809122636,0.6959953517649512,0.03622624489224899,0.7127126946807723,0.28496825422288324,28.863277956273624,0.6945340348243714
9,0.1486153821422009,0.04345975489827296,0.7016292113015936,0.03644346332088418,0.7280865682284762,0.2728250607305073,28.154239061806376,0.6853078121185303
10,0.15045947145356675,0.04372240282204808,0.7389220095712666,0.03633318326083113,0.7284637652026403,0.27366141585142395,28.130846411379583,0.7845272637367249
11,0.13992364520183004,0.044098770252981236,0.7467269084629183,0.0366315014530242,0.7429695698059954,0.2665401801393398,27.196900992434287,0.653814995765686
12,0.11271929776546352,0.04479663513583854,0.8274675502682963,0.03652195965103245,0.7839353360184776,0.22002443668963606,28.2317466580364,0.7842890018463134
13,0.07813336542364134,0.04778275266006849,1.039015848118877,0.037392594222893025,0.8603937025765351,0.14555580071092286,27.46253857935327,0.7581420492172242
