Epoch,Loss_D,Loss_G,Loss_GAN,Loss_CONTENT,Score_D,Score_G,PSNR,SSIM
1,0.05853339493410462,0.20367455444013702,0.9937749433988138,0.19373680535214546,0.8980549538597159,0.04705001277765634,17.33515278296057,0.32798720126152037
2,0.019843935448147398,0.03712801772170476,0.9949222161358925,0.027178796005400636,0.9700068773061105,0.028474681413164622,21.945914854713088,0.639242597579956
3,0.03732842497171193,0.03291587067956081,0.9589968663594355,0.02332590210506793,0.9362851800163677,0.06254576520828832,21.84487727818948,0.6863531772613526
4,0.05833841506151331,0.03241350064754214,0.9110134314114883,0.02330336650025917,0.8970213485605896,0.10573108940496305,20.73505373482865,0.6884646439552307
5,0.059385056865536634,0.032087019665185124,0.8909597228038646,0.02317742253643098,0.8934816031539268,0.11216649136328526,22.065766612605454,0.7001300217628479
6,0.05840333709571066,0.0312871575050039,0.8709458116337306,0.02257769974337533,0.8844655772548059,0.11544031405435336,21.111350776562286,0.698785717201233
7,0.053449311970408524,0.030471132749984368,0.8881457331692891,0.021589675765476084,0.9015529806992278,0.10348604980434715,21.859567786167826,0.7269131175994873
8,0.06623886073052024,0.029627761802860256,0.8471741000856516,0.021156021021165084,0.8641583135658444,0.13395721418394133,20.46274405168245,0.7335291090011596
9,0.07564895180313534,0.02939290309504478,0.7887078258424612,0.02150582491463346,0.8252893602114875,0.16940635274148114,22.076020825830362,0.7327607320785523
10,0.10325822090459938,0.028216404298669746,0.7333586236338953,0.02088281834864354,0.7834769150209681,0.21548571420342702,23.033194435825965,0.7344569415092468
11,0.10125620871352353,0.027732375388344128,0.7060531027496268,0.020671844462621547,0.7703127029635459,0.23446860066533723,23.8572480365194,0.7507451429367066
12,0.10354693951870152,0.026685473685214352,0.7010113926393658,0.01967535999970583,0.7647286037106177,0.23094220495384665,23.65057314548642,0.7389233294487
13,0.13008705364227657,0.025829042591601497,0.6204497814631046,0.019624545109502817,0.7155037163873468,0.2837700012989269,22.37251001509668,0.6576009717941285
14,0.13171741955870467,0.02490578661549019,0.5971879869495818,0.01893390684856007,0.7045049293075625,0.29519757473432573,23.89093426834029,0.720148343372345
15,0.13020094957601508,0.024179045528162132,0.5958379745573914,0.018220666025170522,0.705927979249165,0.2944586861740031,23.832878037003027,0.7175593649864197
16,0.13438843266476982,0.023879299517339074,0.5902278483502323,0.01797702117209961,0.6933307931924645,0.3050187558229891,24.21609348769715,0.723171612071991
17,0.13781213005700615,0.023545047483246435,0.580326443154792,0.017741783225771687,0.6788403385501969,0.32076148511155955,23.90502425076706,0.7120290303230286
18,0.13573435911782872,0.023039524439911818,0.5840859163323404,0.01719866543244528,0.687330658180567,0.3108374648320863,23.45075137360967,0.7661201055526733
19,0.14070889174983459,0.022506541372386453,0.565707937776816,0.016849462065956045,0.6782177258551618,0.3179096424034263,24.4684622279252,0.7525805676460267
20,0.13316921301429346,0.022337730249832686,0.567068048472104,0.016667049856193154,0.6825841688802049,0.31474441914460655,24.730394132928982,0.7597338706016541
21,0.13637577405732604,0.0220827121986253,0.5576782862209604,0.016505929480901523,0.6784632374322496,0.31979274254181933,24.326883309520966,0.7699018950462342
22,0.1363911157135902,0.022054032888617042,0.5685968819946254,0.016368064157461115,0.6825155680525367,0.3159498757114896,23.059496990312034,0.7605020648002625
23,0.13012441988233917,0.021767611205917286,0.5680056197134581,0.01608755515892576,0.689039380919689,0.31374987858031494,24.58889940293174,0.7700833771705627
24,0.13241554806878736,0.021551168192073353,0.5644658662282614,0.015906509691559417,0.6838295714096672,0.3145885704001787,24.084316862409874,0.7484111667633057
25,0.1269166115317819,0.021452231687651317,0.5727504538874238,0.015724727309018305,0.6948181708472736,0.3070500117182822,22.108182112250667,0.7513272327423096
26,0.12737960448161886,0.021358336708823117,0.5712083609337687,0.015646253250703363,0.6896151475772409,0.3114344464076136,23.370161817707988,0.7453002496719361
27,0.12369559878368856,0.02122704658993918,0.5733965918161512,0.01549308087843652,0.6951183627388562,0.3062155599293604,24.123396842986836,0.7515444622039795
28,0.1217048158451926,0.021215376361423854,0.5871736660271589,0.015343639858904306,0.6999775927539296,0.2992116635440422,24.528484225651642,0.7542527688980103
29,0.11726523773997864,0.021106012123117142,0.5926321358868998,0.015179690943808834,0.704426780014936,0.29379931427170675,22.95201784079152,0.7686829958915711
30,0.11487517496266868,0.021027436656714752,0.5962515171948218,0.015064921571633402,0.7076740867275131,0.2919211929144964,23.69836634292232,0.7641955418586731
31,0.11105903891468917,0.02099364603768494,0.6057964082052062,0.014935681962704422,0.7129632723811186,0.28595306457854075,23.424496992848283,0.7531042424201966
32,0.1115654996039746,0.021030410934712005,0.6178844859406364,0.014851566201858025,0.7180935769888517,0.28246416770425276,22.928051405924073,0.7469796307563782
33,0.10666925452745767,0.020874926869898197,0.6205687578102813,0.014669239279179748,0.7229242605428037,0.2788625988167348,24.195918019201798,0.756267290687561
34,0.10798712056653466,0.02084277291770179,0.6247693033225625,0.01459507994288713,0.7227465940544618,0.27996894661775573,23.95918481904769,0.7598804058074952
35,0.10358394296583844,0.020802531513012805,0.6274747744643878,0.01452778383874495,0.7254227572258621,0.2770528999258373,23.03153294271255,0.7547329042434693
36,0.10097305988079686,0.020879965465043473,0.6397387606226864,0.014482577957903107,0.7281050534074561,0.27049206182552993,23.692839609289393,0.7555511345863343
37,0.10005986105562976,0.020771452766717973,0.6449601524873674,0.014321851314964083,0.7345321877218144,0.26549021184059735,25.320943451225265,0.7669096594810486
38,0.09591013063014052,0.0207974043198852,0.6579834540051407,0.014217569864013471,0.7377256917609532,0.25886176240290304,24.293401384769293,0.7496744086265564
39,0.09428331035846277,0.020653850857901047,0.6573565089530626,0.014080285867598352,0.7414545955400894,0.258513791912328,23.41595892841027,0.7447567993164063
40,0.09220477813061387,0.020681648049149987,0.6650739004418266,0.01403090920534067,0.745340959312523,0.25442508130066305,23.64546501124071,0.7373136865615845
41,0.08964212863347525,0.02056554519205765,0.667694710562785,0.013888598225965542,0.7518794824430775,0.2534966339826041,23.6851120187856,0.7713862423896789
42,0.09013904402585489,0.02054349041841613,0.6783975111596405,0.013759515539586726,0.7523822296996323,0.24638099272593278,24.81733541956119,0.7719307050704957
43,0.08608970431866932,0.020560157920206327,0.6839397655080102,0.013720760470568772,0.7566560498674259,0.24357490330911896,24.154870803912047,0.7694627890586853
44,0.0856688410247377,0.020529669341076116,0.6926153767896405,0.013603515781592308,0.761748363144396,0.23995985279684276,25.22745817680316,0.7729896585464477
45,0.08304667975201965,0.02049806902585332,0.6927274803184793,0.013570794509688424,0.7646516832150377,0.2380139497911378,24.901522649534073,0.7618627909660339
46,0.08340713921467645,0.02054480134015203,0.7059115469682008,0.013485686094044009,0.7674369769921878,0.23255690966217285,24.946075718921247,0.7782417078018189
47,0.07939836190519861,0.02056219521839237,0.7124952530444528,0.0134372427725801,0.7701947981874963,0.22941042269009393,25.83346095965338,0.7772082885742188
48,0.0754934637131977,0.02051641658831023,0.7203801964029908,0.013312614737142191,0.7767223912653999,0.22438831506304063,24.318991255641606,0.758863948917389
49,0.07723941875730578,0.02046811093287026,0.7250569507128919,0.01321754155181286,0.7796048825223426,0.2236350298086259,24.132583637482966,0.7529956684112549
50,0.07641858073487459,0.020545575292547635,0.7362703783727543,0.013182871616477304,0.7825509082121476,0.21842309864253462,24.75185897006665,0.7794388310432434
51,0.07519436184664793,0.020472318581789845,0.7388396720227276,0.01308392209899679,0.7826810983337049,0.21524095375744248,23.92679218808445,0.7647279088020325
52,0.07014728301320007,0.02048707017554826,0.7443134239340878,0.013043936100154098,0.7879937805274987,0.21347262724475963,24.23663836830839,0.7709298129081726
53,0.07189996173957486,0.020524261039862057,0.7548203662026535,0.012976057550975249,0.7896156613810459,0.208941540984195,24.604709950415295,0.773917023563385
